network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,913,918,980,,,,,,,,,918,4465,4490,4551,,,,
testnet,default,transfer-erc20-test,,,0,817,816,882,,,,,,,,,819,4261,4292,4354,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,589,624,736,,,,,,,625,3973,,,3992,4056,,,626,8252
testnet,default,transfer-cadence-test,,,0,602,640,705,,,,,,,641,4960,,,4977,7331,,,642,8160
mainnet,default,transfer-test,,,0,704,718,789,,,,,,,,,719,7421,7456,7526,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,732,754,927,,,,,,,754,9111,,,9125,9253,,,756,11400
testnet,ALCHEMY_URL,transfer-test,,,0,816,817,934,,,,,,,,,816,4647,4694,4801,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,759,764,894,,,,,,,,,767,4573,4594,4710,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,811,816,931,,,,,,,,,816,7961,8009,8130,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,786,816,885,,,,,,,,,817,4424,4440,4508,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,752,765,836,,,,,,,,,768,4369,4391,4460,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1137,1172,1245,,,,,,,,,1173,7879,7911,7983,,,,
mainnet,default,headless-kittypunch-swap-3,0,17894,,,,,17933,52474,,,52496,68405,,,,,,,68433,76790,,
mainnet,default,headless-kittypunch-swap-4,0,1717,,,,,,,1758,7868,7899,23717,,,,,,,23758,32145,,